"SurveyID","PictureDate","canids","mammals"
"D02-RCP1-FA11",2011-11-06,0,3
"D02-RCP1-FA11",2011-11-08,0,0
"D02-RCP1-FA11",2011-11-09,0,0
"D02-RCP1-FA11",2011-11-10,0,2
"D02-RCP1-FA11",2011-11-11,0,2
"D02-RCP1-FA11",2011-11-12,0,3
"D02-RCP1-FA11",2011-11-13,1,2
"D02-RCP1-FA11",2011-11-14,0,2
"D02-RCP1-FA11",2011-11-15,0,0
"D02-RCP1-FA11",2011-11-16,0,2
"D02-RCP1-FA12",2012-10-10,0,0
"D02-RCP1-FA12",2012-10-16,0,0
"D02-RCP1-FA12",2012-10-22,1,1
"D02-RCP1-FA12",2012-10-24,0,0
"D02-RCP1-FA12",2012-10-26,1,1
"D02-RCP1-FA12",2012-10-28,0,0
"D02-RCP1-FA12",2012-10-31,0,0
"D02-RCP1-FA12",2012-11-03,0,0
"D02-RCP1-SP11",2011-05-03,0,0
"D02-RCP1-SP11",2011-05-04,1,1
"D02-RCP1-SP11",2011-05-06,0,0
"D02-RCP1-SP11",2011-05-08,1,1
"D02-RCP1-SP11",2011-05-09,0,0
"D02-RCP1-SP11",2011-05-12,0,0
"D02-RCP1-SP11",2011-05-15,0,0
"D02-RCP1-SP11",2011-05-16,0,0
"D02-RCP1-SP11",2011-05-17,0,1
"D02-RCP1-SP11",2011-05-18,0,0
"D02-RCP1-SP12",2012-04-17,0,0
"D02-RCP1-SP12",2012-04-18,0,3
"D02-RCP1-SP12",2012-04-19,1,5
"D02-RCP1-SP12",2012-04-20,0,0
"D02-RCP1-SP12",2012-04-21,0,5
"D02-RCP1-SP12",2012-04-22,0,4
"D02-RCP1-SP12",2012-04-23,0,5
"D02-RCP1-SP12",2012-04-24,0,3
"D02-RCP1-SP12",2012-04-25,0,1
"D02-RCP1-SP12",2012-04-26,0,9
"D02-RCP1-SP12",2012-04-27,0,1
"D02-RCP1-SP12",2012-04-28,0,4
"D02-RCP1-SP12",2012-04-29,0,3
"D02-RCP1-SP12",2012-04-30,0,3
"D02-RCP1-SP12",2012-05-01,0,3
"D02-RCP1-SP12",2012-05-02,1,5
"D02-RCP1-SP12",2012-05-03,0,5
"D02-RCP1-SP12",2012-05-04,0,4
"D02-RCP1-SP12",2012-05-05,0,2
"D02-RCP1-SP12",2012-05-06,0,3
"D02-RCP1-SP12",2012-05-07,0,3
"D02-RCP1-SP12",2012-05-08,0,5
"D02-RCP1-SP12",2012-05-09,1,5
"D02-RCP1-SP12",2012-05-10,1,4
"D02-RCP1-SP12",2012-05-11,0,5
"D02-RCP1-SP12",2012-05-12,1,6
"D02-RCP1-SP12",2012-05-13,0,7
"D02-RCP1-SP12",2012-05-14,0,2
"D02-RCP1-SP13",2013-04-10,0,5
"D02-RCP1-SP13",2013-04-11,0,1
"D02-RCP1-SP13",2013-04-12,0,10
"D02-RCP1-SP13",2013-04-13,0,11
"D02-RCP1-SP13",2013-04-14,0,2
"D02-RCP1-SP13",2013-04-15,0,3
"D02-RCP1-SP13",2013-04-16,0,3
"D02-RCP1-SP13",2013-04-17,0,1
"D02-RCP1-SP13",2013-04-18,0,0
"D02-RCP1-SP13",2013-04-19,0,4
"D02-RCP1-SP13",2013-04-20,0,7
"D02-RCP1-SP13",2013-04-21,0,9
"D02-RCP1-SP13",2013-04-22,0,2
"D02-RCP1-SP13",2013-04-23,0,0
"D02-RCP1-SP13",2013-04-24,0,10
"D02-RCP1-SP13",2013-04-25,5,10
"D02-RCP1-SP13",2013-04-26,0,7
"D02-RCP1-SP13",2013-04-27,0,4
"D02-RCP1-SP13",2013-04-28,0,4
"D02-RCP1-SP13",2013-04-29,0,2
"D02-RCP1-SP13",2013-04-30,0,3
"D02-RCP1-SP13",2013-05-02,0,2
"D02-RCP1-SP13",2013-05-03,0,5
"D02-RCP1-SP13",2013-05-04,0,10
"D02-RCP1-SP13",2013-05-05,0,2
"D02-RCP1-SP13",2013-05-06,0,1
"D02-RCP1-SP13",2013-05-07,0,2
"D02-RCP1-SP13",2013-05-08,0,3
"D02-RCP1-SU11",2011-07-12,1,2
"D02-RCP1-SU11",2011-07-13,0,1
"D02-RCP1-SU11",2011-07-14,0,1
"D02-RCP1-SU11",2011-07-16,0,1
"D02-RCP1-SU11",2011-07-17,0,2
"D02-RCP1-SU11",2011-07-19,0,2
"D02-RCP1-SU11",2011-07-23,0,0
"D02-RCP1-SU11",2011-07-24,0,2
"D02-RCP1-SU11",2011-07-25,0,1
"D02-RCP1-SU11",2011-07-26,1,2
"D02-RCP1-SU11",2011-07-27,0,0
"D02-RCP1-SU11",2011-07-28,0,0
"D02-RCP1-SU11",2011-07-29,0,0
"D02-RCP1-SU11",2011-07-30,0,0
"D02-RCP1-SU11",2011-07-31,0,0
"D02-RCP1-SU11",2011-08-01,0,0
"D02-RCP1-SU11",2011-08-03,0,0
"D02-RCP1-SU11",2011-08-04,0,0
"D02-RCP1-SU11",2011-08-05,0,0
"D02-RCP1-SU11",2011-08-06,1,1
"D02-RCP1-SU11",2011-08-07,2,2
"D02-RCP1-SU11",2011-08-08,0,0
"D02-RCP1-SU11",2011-08-09,0,0
"D02-RCP1-SU12",2012-07-10,0,1
"D02-RCP1-SU12",2012-07-11,0,2
"D02-RCP1-SU12",2012-07-12,0,4
"D02-RCP1-SU12",2012-07-13,0,1
"D02-RCP1-SU12",2012-07-14,0,2
"D02-RCP1-SU12",2012-07-15,1,1
"D02-RCP1-SU12",2012-07-16,0,1
"D02-RCP1-SU12",2012-07-17,0,3
"D02-RCP1-SU12",2012-07-18,0,0
"D02-RCP1-SU12",2012-07-19,0,9
"D02-RCP1-SU12",2012-07-20,0,1
"D02-RCP1-SU12",2012-07-21,0,1
"D02-RCP1-SU12",2012-07-22,1,4
"D02-RCP1-SU12",2012-07-23,0,4
"D02-RCP1-SU12",2012-07-24,0,4
"D02-RCP1-SU12",2012-07-25,0,0
"D02-RCP1-SU12",2012-07-26,1,4
"D02-RCP1-SU12",2012-07-27,0,0
"D02-RCP1-SU12",2012-07-28,0,2
"D02-RCP1-SU12",2012-07-29,0,2
"D02-RCP1-SU12",2012-07-30,0,1
"D02-RCP1-SU12",2012-07-31,0,1
"D02-RCP1-SU12",2012-08-01,0,3
"D02-RCP1-SU12",2012-08-02,0,1
"D02-RCP1-SU12",2012-08-03,0,0
"D02-RCP1-SU12",2012-08-04,0,1
"D02-RCP1-SU12",2012-08-05,0,11
"D02-RCP1-SU12",2012-08-06,0,4
"D02-RCP1-SU12",2012-08-07,0,5
"D02-RCP1-SU12",2012-08-08,0,0
"D02-RCP1-WI12",2012-01-24,11,12
"D02-RCP1-WI12",2012-01-25,0,18
"D02-RCP1-WI12",2012-02-07,4,4
"D02-RCP1-WI12",2012-02-08,1,35
"D02-RCP1-WI13",2013-01-15,0,0
"D02-RCP1-WI13",2013-01-16,0,1
"D02-RCP1-WI13",2013-01-17,0,6
"D02-RCP1-WI13",2013-01-18,2,2
"D02-RCP1-WI13",2013-01-19,0,1
"D02-RCP1-WI13",2013-01-20,0,2
"D02-RCP1-WI13",2013-01-21,0,2
"D02-RCP1-WI13",2013-01-22,0,2
"D02-RCP1-WI13",2013-01-23,0,0
"D02-RCP1-WI13",2013-01-26,2,2
"D02-RCP1-WI13",2013-01-27,0,1
"D02-RCP1-WI13",2013-01-28,3,3
"D02-RCP1-WI13",2013-02-01,0,1
"D02-RCP1-WI13",2013-02-02,0,0
"D02-RCP1-WI13",2013-02-03,2,2
"D02-RCP1-WI13",2013-02-04,1,1
"D02-RCP1-WI13",2013-02-06,1,4
"D02-RCP1-WI13",2013-02-08,0,0
"D02-RCP1-WI13",2013-02-09,1,2
"D02-RCP1-WI13",2013-02-10,6,6
"D02-RCP1-WI13",2013-02-12,1,1
"D02-RCP1-WI13",2013-02-13,0,1
"D02-SCP1-FA11",2011-10-01,0,0
"D02-SCP1-FA11",2011-10-07,16,18
"D02-SCP1-FA11",2011-10-08,11,19
"D02-SCP1-FA11",2011-10-09,18,33
"D02-SCP1-FA11",2011-10-10,9,27
"D02-SCP1-FA11",2011-10-11,10,23
"D02-SCP1-FA11",2011-10-12,10,11
"D02-SCP1-FA11",2011-10-13,3,9
"D02-SCP1-FA11",2011-10-14,6,16
"D02-SCP1-FA11",2011-10-15,9,17
"D02-SCP1-FA11",2011-10-16,7,17
"D02-SCP1-FA11",2011-10-17,10,16
"D02-SCP1-FA11",2011-10-18,4,18
"D02-SCP1-FA11",2011-10-19,2,11
"D02-SCP1-FA11",2011-10-20,2,14
"D02-SCP1-FA11",2011-10-21,6,16
"D02-SCP1-FA11",2011-10-22,4,9
"D02-SCP1-FA11",2011-10-23,6,8
"D02-SCP1-FA11",2011-10-24,8,11
"D02-SCP1-FA11",2011-10-25,7,18
"D02-SCP1-FA11",2011-10-26,3,11
"D02-SCP1-FA11",2011-10-27,6,20
"D02-SCP1-FA11",2011-10-28,10,22
"D02-SCP1-FA11",2011-10-29,11,18
"D02-SCP1-FA11",2011-10-30,8,13
"D02-SCP1-FA11",2011-10-31,7,16
"D02-SCP1-FA11",2011-11-01,10,13
"D02-SCP1-FA11",2011-11-02,7,9
"D02-SCP1-FA11",2011-11-03,4,6
"D02-SCP1-FA11",2011-11-04,11,18
"D02-SCP1-FA11",2011-11-05,16,33
"D02-SCP1-FA11",2011-11-06,8,22
"D02-SCP1-FA11",2011-11-07,11,19
"D02-SCP1-FA11",2011-11-08,2,10
"D02-SCP1-FA11",2011-11-09,4,9
"D02-SCP1-FA11",2011-11-10,5,15
"D02-SCP1-FA11",2011-11-11,3,18
"D02-SCP1-FA11",2011-11-12,6,20
"D02-SCP1-FA11",2011-11-13,7,16
"D02-SCP1-FA11",2011-11-14,3,16
"D02-SCP1-FA11",2011-11-15,14,20
"D02-SCP1-FA11",2011-11-16,2,7
"D02-SCP1-FA11",2011-11-17,0,1
"D02-SCP1-FA12",2012-10-10,13,13
"D02-SCP1-FA12",2012-10-11,11,11
"D02-SCP1-FA12",2012-10-12,1,1
"D02-SCP1-FA12",2012-10-13,4,4
"D02-SCP1-FA12",2012-10-14,2,2
"D02-SCP1-FA12",2012-10-15,2,2
"D02-SCP1-FA12",2012-10-16,6,6
"D02-SCP1-FA12",2012-10-17,3,3
"D02-SCP1-FA12",2012-10-18,6,6
"D02-SCP1-FA12",2012-10-19,1,1
"D02-SCP1-FA12",2012-10-20,5,5
"D02-SCP1-FA12",2012-10-21,4,4
"D02-SCP1-FA12",2012-10-22,7,7
"D02-SCP1-FA12",2012-10-23,9,9
"D02-SCP1-FA12",2012-10-24,6,6
"D02-SCP1-FA12",2012-10-25,1,1
"D02-SCP1-FA12",2012-10-26,4,4
"D02-SCP1-FA12",2012-10-27,5,5
"D02-SCP1-FA12",2012-10-28,6,6
"D02-SCP1-FA12",2012-10-29,3,3
"D02-SCP1-FA12",2012-10-30,3,3
"D02-SCP1-FA12",2012-10-31,2,2
"D02-SCP1-FA12",2012-11-01,11,12
"D02-SCP1-FA12",2012-11-02,2,2
"D02-SCP1-FA12",2012-11-03,6,6
"D02-SCP1-FA12",2012-11-04,7,8
"D02-SCP1-FA12",2012-11-05,1,1
"D02-SCP1-SP11",2011-04-21,11,11
"D02-SCP1-SP11",2011-04-22,4,4
"D02-SCP1-SP11",2011-04-23,4,5
"D02-SCP1-SP11",2011-04-24,8,8
"D02-SCP1-SP11",2011-04-25,9,10
"D02-SCP1-SP11",2011-04-26,1,1
"D02-SCP1-SP11",2011-04-27,1,1
"D02-SCP1-SP11",2011-04-28,0,1
"D02-SCP1-SP11",2011-04-29,1,1
"D02-SCP1-SP11",2011-04-30,4,4
"D02-SCP1-SP11",2011-05-01,2,2
"D02-SCP1-SP11",2011-05-02,3,4
"D02-SCP1-SP11",2011-05-03,3,3
"D02-SCP1-SP11",2011-05-04,7,7
"D02-SCP1-SP11",2011-05-05,6,7
"D02-SCP1-SP11",2011-05-06,4,5
"D02-SCP1-SP11",2011-05-07,9,9
"D02-SCP1-SP11",2011-05-08,5,5
"D02-SCP1-SP11",2011-05-09,8,9
"D02-SCP1-SP11",2011-05-10,2,2
"D02-SCP1-SP11",2011-05-11,4,4
"D02-SCP1-SP11",2011-05-12,4,4
"D02-SCP1-SP11",2011-05-13,5,5
"D02-SCP1-SP11",2011-05-14,6,6
"D02-SCP1-SP11",2011-05-15,3,3
"D02-SCP1-SP11",2011-05-16,10,10
"D02-SCP1-SP11",2011-05-17,5,5
"D02-SCP1-SP12",2012-04-01,0,1
"D02-SCP1-SP12",2012-04-17,5,7
"D02-SCP1-SP12",2012-04-18,10,14
"D02-SCP1-SP12",2012-04-19,4,4
"D02-SCP1-SP12",2012-04-20,3,5
"D02-SCP1-SP12",2012-04-21,1,6
"D02-SCP1-SP12",2012-04-22,5,5
"D02-SCP1-SP12",2012-04-23,4,4
"D02-SCP1-SP12",2012-04-24,3,4
"D02-SCP1-SP12",2012-04-25,2,3
"D02-SCP1-SP12",2012-04-26,0,2
"D02-SCP1-SP12",2012-04-27,5,7
"D02-SCP1-SP12",2012-04-28,2,2
"D02-SCP1-SP12",2012-04-29,5,6
"D02-SCP1-SP12",2012-04-30,2,3
"D02-SCP1-SP12",2012-05-01,2,6
"D02-SCP1-SP12",2012-05-02,16,16
"D02-SCP1-SP12",2012-05-03,13,16
"D02-SCP1-SP12",2012-05-04,2,2
"D02-SCP1-SP12",2012-05-05,4,4
"D02-SCP1-SP12",2012-05-06,6,9
"D02-SCP1-SP12",2012-05-07,2,2
"D02-SCP1-SP12",2012-05-08,3,10
"D02-SCP1-SP12",2012-05-09,9,16
"D02-SCP1-SP12",2012-05-10,3,5
"D02-SCP1-SP12",2012-05-11,7,14
"D02-SCP1-SP12",2012-05-12,6,7
"D02-SCP1-SP12",2012-05-13,4,8
"D02-SCP1-SP12",2012-05-14,0,1
"D02-SCP1-SP13",2013-04-10,4,4
"D02-SCP1-SP13",2013-04-11,0,0
"D02-SCP1-SP13",2013-04-12,7,9
"D02-SCP1-SP13",2013-04-13,11,11
"D02-SCP1-SP13",2013-04-14,6,8
"D02-SCP1-SP13",2013-04-15,5,5
"D02-SCP1-SP13",2013-04-16,9,11
"D02-SCP1-SP13",2013-04-17,1,2
"D02-SCP1-SP13",2013-04-18,2,2
"D02-SCP1-SP13",2013-04-19,3,4
"D02-SCP1-SP13",2013-04-20,2,5
"D02-SCP1-SP13",2013-04-21,7,10
"D02-SCP1-SP13",2013-04-22,9,10
"D02-SCP1-SP13",2013-04-23,5,6
"D02-SCP1-SP13",2013-04-24,8,8
"D02-SCP1-SP13",2013-04-25,17,17
"D02-SCP1-SP13",2013-04-26,15,15
"D02-SCP1-SP13",2013-04-27,4,4
"D02-SCP1-SP13",2013-04-28,10,10
"D02-SCP1-SP13",2013-04-29,6,6
"D02-SCP1-SP13",2013-04-30,7,7
"D02-SCP1-SP13",2013-05-01,7,7
"D02-SCP1-SP13",2013-05-02,5,5
"D02-SCP1-SP13",2013-05-03,3,3
"D02-SCP1-SP13",2013-05-04,1,1
"D02-SCP1-SP13",2013-05-05,3,3
"D02-SCP1-SP13",2013-05-06,4,4
"D02-SCP1-SP13",2013-05-07,1,1
"D02-SCP1-SP13",2013-05-08,5,5
"D02-SCP1-SU11",2011-07-12,3,3
"D02-SCP1-SU11",2011-07-13,4,4
"D02-SCP1-SU11",2011-07-14,9,9
"D02-SCP1-SU11",2011-07-15,2,2
"D02-SCP1-SU11",2011-07-16,0,1
"D02-SCP1-SU11",2011-07-17,0,0
"D02-SCP1-SU11",2011-07-18,2,3
"D02-SCP1-SU11",2011-07-19,7,7
"D02-SCP1-SU11",2011-07-20,1,1
"D02-SCP1-SU11",2011-07-21,1,1
"D02-SCP1-SU11",2011-07-22,4,4
"D02-SCP1-SU11",2011-07-23,3,3
"D02-SCP1-SU11",2011-07-24,0,0
"D02-SCP1-SU11",2011-07-25,2,2
"D02-SCP1-SU11",2011-07-26,3,3
"D02-SCP1-SU11",2011-07-27,8,8
"D02-SCP1-SU11",2011-07-28,4,4
"D02-SCP1-SU11",2011-07-29,8,8
"D02-SCP1-SU11",2011-07-30,7,7
"D02-SCP1-SU11",2011-07-31,10,10
"D02-SCP1-SU11",2011-08-01,6,6
"D02-SCP1-SU11",2011-08-02,6,6
"D02-SCP1-SU11",2011-08-03,10,10
"D02-SCP1-SU11",2011-08-04,0,1
"D02-SCP1-SU11",2011-08-05,9,10
"D02-SCP1-SU12",2012-07-10,13,15
"D02-SCP1-SU12",2012-07-11,5,8
"D02-SCP1-SU12",2012-07-12,6,6
"D02-SCP1-SU12",2012-07-13,2,2
"D02-SCP1-SU12",2012-07-14,4,20
"D02-SCP1-SU12",2012-07-15,3,14
"D02-SCP1-SU12",2012-07-16,2,2
"D02-SCP1-SU12",2012-07-17,5,6
"D02-SCP1-SU12",2012-07-18,4,4
"D02-SCP1-SU12",2012-07-19,5,6
"D02-SCP1-SU12",2012-07-20,7,8
"D02-SCP1-SU12",2012-07-21,2,3
"D02-SCP1-SU12",2012-07-22,4,7
"D02-SCP1-SU12",2012-07-23,2,2
"D02-SCP1-SU12",2012-07-24,3,3
"D02-SCP1-SU12",2012-07-25,10,10
"D02-SCP1-SU12",2012-07-26,6,7
"D02-SCP1-SU12",2012-07-27,6,7
"D02-SCP1-SU12",2012-07-28,6,8
"D02-SCP1-SU12",2012-07-29,6,7
"D02-SCP1-SU12",2012-07-30,4,4
"D02-SCP1-SU12",2012-07-31,5,5
"D02-SCP1-SU12",2012-08-01,4,9
"D02-SCP1-SU12",2012-08-02,5,6
"D02-SCP1-SU12",2012-08-03,7,8
"D02-SCP1-SU12",2012-08-04,3,4
"D02-SCP1-SU12",2012-08-05,13,13
"D02-SCP1-SU12",2012-08-06,11,11
"D02-SCP1-SU12",2012-08-07,4,7
"D02-SCP1-SU12",2012-08-08,0,2
"D02-SCP1-WI12",2012-01-24,1,1
"D02-SCP1-WI12",2012-02-07,12,12
"D02-SCP1-WI12",2012-02-08,2,3
"D03-AFP1-FA10",2010-10-13,0,0
"D03-AFP1-FA10",2010-10-14,5,5
"D03-AFP1-FA10",2010-10-15,0,5
"D03-AFP1-FA10",2010-10-16,1,1
"D03-AFP1-FA10",2010-10-17,3,6
"D03-AFP1-FA10",2010-10-18,2,6
"D03-AFP1-FA10",2010-10-19,0,3
"D03-AFP1-FA10",2010-10-20,2,2
"D03-AFP1-FA10",2010-10-21,7,8
"D03-AFP1-FA10",2010-10-22,1,1
"D03-AFP1-FA10",2010-10-23,0,1
"D03-AFP1-FA10",2010-10-24,2,2
"D03-AFP1-FA10",2010-10-25,3,3
"D03-AFP1-FA10",2010-10-26,1,3
"D03-AFP1-FA10",2010-10-27,1,1
"D03-AFP1-FA10",2010-10-28,6,8
"D03-AFP1-FA10",2010-10-29,2,4
"D03-AFP1-FA10",2010-10-30,1,2
"D03-AFP1-FA10",2010-10-31,1,1
"D03-AFP1-FA10",2010-11-01,0,0
"D03-AFP1-FA10",2010-11-02,2,2
"D03-AFP1-FA10",2010-11-03,3,3
"D03-AFP1-FA10",2010-11-04,3,4
"D03-AFP1-FA10",2010-11-05,1,2
"D03-AFP1-FA10",2010-11-06,3,3
"D03-AFP1-FA10",2010-11-07,2,2
"D03-AFP1-FA10",2010-11-08,2,2
"D03-AFP1-FA11",2011-10-07,0,1
"D03-AFP1-FA11",2011-10-08,0,4
"D03-AFP1-FA11",2011-10-09,0,4
"D03-AFP1-FA11",2011-10-10,0,1
"D03-AFP1-FA11",2011-10-11,0,0
"D03-AFP1-FA11",2011-10-12,0,2
"D03-AFP1-FA11",2011-10-13,0,3
"D03-AFP1-FA11",2011-10-14,0,1
"D03-AFP1-FA11",2011-10-15,0,0
"D03-AFP1-FA11",2011-10-16,0,1
"D03-AFP1-FA11",2011-10-26,0,1
"D03-AFP1-FA11",2011-10-27,1,7
"D03-AFP1-FA11",2011-10-28,3,9
"D03-AFP1-FA11",2011-10-29,7,13
"D03-AFP1-FA11",2011-10-30,1,5
"D03-AFP1-FA11",2011-10-31,0,9
"D03-AFP1-FA11",2011-11-01,0,2
"D03-AFP1-FA12",2012-10-10,1,1
"D03-AFP1-FA12",2012-10-11,2,2
"D03-AFP1-FA12",2012-10-12,5,5
"D03-AFP1-FA12",2012-10-13,0,0
"D03-AFP1-FA12",2012-10-14,0,1
"D03-AFP1-FA12",2012-10-15,2,2
"D03-AFP1-FA12",2012-10-16,1,1
"D03-AFP1-FA12",2012-10-17,2,2
"D03-AFP1-FA12",2012-10-18,2,2
"D03-AFP1-FA12",2012-10-19,0,0
"D03-AFP1-FA12",2012-10-20,0,0
"D03-AFP1-FA12",2012-10-21,0,0
"D03-AFP1-FA12",2012-10-23,1,1
"D03-AFP1-FA12",2012-10-24,1,2
"D03-AFP1-FA12",2012-10-25,1,1
"D03-AFP1-FA12",2012-10-27,0,0
"D03-AFP1-FA12",2012-10-28,2,2
"D03-AFP1-FA12",2012-10-30,0,0
"D03-AFP1-FA12",2012-10-31,1,1
"D03-AFP1-FA12",2012-11-01,1,1
"D03-AFP1-FA12",2012-11-02,2,2
"D03-AFP1-FA12",2012-11-03,0,0
"D03-AFP1-FA12",2012-11-04,1,1
"D03-AFP1-SP11",2011-04-19,1,1
"D03-AFP1-SP11",2011-04-20,2,2
"D03-AFP1-SP11",2011-04-21,3,3
"D03-AFP1-SP11",2011-04-22,2,2
"D03-AFP1-SP11",2011-04-23,1,1
"D03-AFP1-SP11",2011-04-24,2,2
"D03-AFP1-SP11",2011-04-27,0,0
"D03-AFP1-SP11",2011-04-28,2,2
"D03-AFP1-SP11",2011-04-29,0,0
"D03-AFP1-SP11",2011-04-30,0,0
"D03-AFP1-SP11",2011-05-01,0,0
"D03-AFP1-SP11",2011-05-02,1,1
"D03-AFP1-SP11",2011-05-03,1,1
"D03-AFP1-SP11",2011-05-04,2,2
"D03-AFP1-SP11",2011-05-05,1,1
"D03-AFP1-SP11",2011-05-06,2,2
"D03-AFP1-SP11",2011-05-07,0,0
"D03-AFP1-SP11",2011-05-08,0,0
"D03-AFP1-SP11",2011-05-09,1,1
"D03-AFP1-SP11",2011-05-10,0,0
"D03-AFP1-SP11",2011-05-11,0,0
"D03-AFP1-SP11",2011-05-12,0,0
"D03-AFP1-SP11",2011-05-13,0,0
"D03-AFP1-SP11",2011-05-14,0,0
"D03-AFP1-SP11",2011-05-16,0,0
"D03-AFP1-SP11",2011-05-17,1,1
"D03-AFP1-SP12",2012-04-17,2,2
"D03-AFP1-SP12",2012-04-18,15,15
"D03-AFP1-SP12",2012-04-19,1,1
"D03-AFP1-SP12",2012-04-20,0,1
"D03-AFP1-SP12",2012-04-21,4,4
"D03-AFP1-SP12",2012-04-22,0,1
"D03-AFP1-SP12",2012-04-23,0,0
"D03-AFP1-SP12",2012-04-24,2,2
"D03-AFP1-SP12",2012-04-25,1,2
"D03-AFP1-SP12",2012-04-26,7,7
"D03-AFP1-SP12",2012-04-27,0,0
"D03-AFP1-SP12",2012-04-28,1,1
"D03-AFP1-SP12",2012-04-29,4,5
"D03-AFP1-SP12",2012-04-30,0,0
"D03-AFP1-SP12",2012-05-01,1,1
"D03-AFP1-SP12",2012-05-02,0,0
"D03-AFP1-SP12",2012-05-03,0,0
"D03-AFP1-SP12",2012-05-04,1,1
"D03-AFP1-SP12",2012-05-05,0,0
"D03-AFP1-SP12",2012-05-06,0,0
"D03-AFP1-SP12",2012-05-08,5,5
"D03-AFP1-SP12",2012-05-09,0,0
"D03-AFP1-SP12",2012-05-10,0,0
"D03-AFP1-SP12",2012-05-11,1,1
"D03-AFP1-SP12",2012-05-12,0,0
"D03-AFP1-SP12",2012-05-13,2,3
"D03-AFP1-SP12",2012-05-14,0,0
"D03-AFP1-SP13",2013-04-10,0,0
"D03-AFP1-SP13",2013-04-11,0,0
"D03-AFP1-SP13",2013-04-12,1,1
"D03-AFP1-SP13",2013-04-13,0,0
"D03-AFP1-SP13",2013-04-14,0,0
"D03-AFP1-SP13",2013-04-15,0,0
"D03-AFP1-SP13",2013-04-16,1,1
"D03-AFP1-SP13",2013-04-17,0,0
"D03-AFP1-SP13",2013-04-19,1,1
"D03-AFP1-SP13",2013-04-20,1,1
"D03-AFP1-SP13",2013-04-21,0,0
"D03-AFP1-SP13",2013-04-22,0,0
"D03-AFP1-SP13",2013-04-23,0,0
"D03-AFP1-SP13",2013-04-24,1,1
"D03-AFP1-SP13",2013-04-25,2,2
"D03-AFP1-SP13",2013-04-26,0,0
"D03-AFP1-SP13",2013-04-27,2,2
"D03-AFP1-SP13",2013-04-28,0,0
"D03-AFP1-SP13",2013-04-29,0,0
"D03-AFP1-SP13",2013-04-30,0,0
"D03-AFP1-SP13",2013-05-01,0,0
"D03-AFP1-SP13",2013-05-02,0,0
"D03-AFP1-SP13",2013-05-03,0,0
"D03-AFP1-SP13",2013-05-04,1,1
"D03-AFP1-SP13",2013-05-05,1,1
"D03-AFP1-SP13",2013-05-06,0,0
"D03-AFP1-SP13",2013-05-07,0,0
"D03-AFP1-SP13",2013-05-08,0,0
"D03-AFP1-SU11",2011-07-12,0,0
"D03-AFP1-SU11",2011-07-13,0,0
"D03-AFP1-SU11",2011-07-14,0,0
"D03-AFP1-SU11",2011-07-15,1,1
"D03-AFP1-SU11",2011-07-16,0,0
"D03-AFP1-SU11",2011-07-18,0,0
"D03-AFP1-SU11",2011-07-19,0,0
"D03-AFP1-SU11",2011-07-21,0,0
"D03-AFP1-SU11",2011-07-22,0,0
"D03-AFP1-SU11",2011-07-24,1,1
"D03-AFP1-SU11",2011-07-25,0,0
"D03-AFP1-SU11",2011-07-26,1,1
"D03-AFP1-SU11",2011-07-27,0,0
"D03-AFP1-SU11",2011-07-28,0,0
"D03-AFP1-SU11",2011-07-29,0,0
"D03-AFP1-SU11",2011-07-30,0,0
"D03-AFP1-SU11",2011-07-31,0,0
"D03-AFP1-SU11",2011-08-01,0,0
"D03-AFP1-SU11",2011-08-03,0,0
"D03-AFP1-SU11",2011-08-04,0,0
"D03-AFP1-SU11",2011-08-05,1,1
"D03-AFP1-SU11",2011-08-07,1,1
"D03-AFP1-SU11",2011-08-08,0,0
"D03-AFP1-SU11",2011-08-09,0,0
"D03-AFP1-SU11",2011-08-10,0,0
"D03-AFP1-WI11",2011-01-27,4,4
"D03-AFP1-WI11",2011-01-28,4,4
"D03-AFP1-WI11",2011-01-30,1,1
"D03-AFP1-WI11",2011-01-31,1,1
"D03-AFP1-WI11",2011-02-02,0,0
"D03-AFP1-WI11",2011-02-16,1,1
"D03-AFP1-WI11",2011-02-17,2,2
"D03-AFP1-WI11",2011-02-18,5,5
"D03-AFP1-WI11",2011-02-19,2,2
"D03-AFP1-WI11",2011-02-20,4,4
"D03-AFP1-WI11",2011-02-21,1,1
"D03-AFP1-WI11",2011-02-22,1,1
"D03-AFP1-WI11",2011-02-23,6,6
"D03-AFP1-WI11",2011-02-24,6,6
"D03-AFP1-WI11",2011-02-25,3,3
"D03-AFP1-WI12",2012-01-24,0,0
"D03-AFP1-WI12",2012-01-25,1,1
"D03-AFP1-WI12",2012-01-26,0,0
"D03-AFP1-WI12",2012-01-27,0,0
"D03-AFP1-WI12",2012-01-28,0,0
"D03-AFP1-WI12",2012-01-29,0,0
"D03-AFP1-WI12",2012-01-30,1,1
"D03-AFP1-WI12",2012-01-31,1,1
"D03-AFP1-WI12",2012-02-01,0,0
"D03-AFP1-WI12",2012-02-02,0,0
"D03-AFP1-WI12",2012-02-03,4,4
"D03-AFP1-WI12",2012-02-04,1,1
"D03-AFP1-WI12",2012-02-05,2,2
"D03-AFP1-WI12",2012-02-06,0,0
"D03-AFP1-WI12",2012-02-07,4,4
"D03-AFP1-WI12",2012-02-08,0,0
"D03-AFP1-WI12",2012-02-09,3,3
"D03-AFP1-WI12",2012-02-10,1,1
